JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2461020.689039,12.206,0.005,,V,SGCA,,120,124,X41081AFY,|CDEC=8.65832|CMAGINS=-7.733|CRA=348.53023|CREFERR=0.055|CREFMAG=11.999|KDEC=8.75295|KMAGINS=-7.301|KMAGSTD=12.431|KRA=348.37132|KREFERR=0.001|KREFMAG=12.416|VMAGINS=-7.526,0,1.557,Z,-7.733,-7.301,,WASP-52,AAVSO,STD,0,,,
2461020.68975,12.1946,0.0268,,V,SGCA,,000-BLF-079,,X41375AW,,0,1.566,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461020.690093,12.210,0.005,,V,SGCA,,120,124,X41081AFY,|CDEC=8.65832|CMAGINS=-7.727|CRA=348.53023|CREFERR=0.055|CREFMAG=11.999|KDEC=8.75295|KMAGINS=-7.302|KMAGSTD=12.424|KRA=348.37132|KREFERR=0.001|KREFMAG=12.416|VMAGINS=-7.517,0,1.566,Z,-7.727,-7.302,,WASP-52,AAVSO,STD,0,,,
2461020.6908,12.2039,0.0270,,V,SGCA,,000-BLF-079,,X41375AW,,0,1.575,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461020.691134,12.202,0.005,,V,SGCA,,120,124,X41081AFY,|CDEC=8.65832|CMAGINS=-7.722|CRA=348.53023|CREFERR=0.055|CREFMAG=11.999|KDEC=8.75295|KMAGINS=-7.291|KMAGSTD=12.431|KRA=348.37132|KREFERR=0.001|KREFMAG=12.416|VMAGINS=-7.519,0,1.575,Z,-7.722,-7.291,,WASP-52,AAVSO,STD,0,,,
2461020.69184,12.1958,0.0269,,V,SGCA,,000-BLF-079,,X41375AW,,0,1.585,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461020.692188,12.209,0.005,,V,SGCA,,120,124,X41081AFY,|CDEC=8.65832|CMAGINS=-7.731|CRA=348.53023|CREFERR=0.055|CREFMAG=11.999|KDEC=8.75295|KMAGINS=-7.304|KMAGSTD=12.426|KRA=348.37132|KREFERR=0.001|KREFMAG=12.416|VMAGINS=-7.521,0,1.585,Z,-7.731,-7.304,,WASP-52,AAVSO,STD,0,,,
2461020.69289,12.207,0.0271,,V,SGCA,,000-BLF-079,,X41375AW,,0,1.594,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461020.693229,12.214,0.005,,V,SGCA,,120,124,X41081AFY,|CDEC=8.65832|CMAGINS=-7.726|CRA=348.53023|CREFERR=0.055|CREFMAG=11.999|KDEC=8.75295|KMAGINS=-7.293|KMAGSTD=12.432|KRA=348.37132|KREFERR=0.001|KREFMAG=12.416|VMAGINS=-7.511,0,1.594,Z,-7.726,-7.293,,WASP-52,AAVSO,STD,0,,,
2461020.69394,12.1893,0.0267,,V,SGCA,,000-BLF-079,,X41375AW,,0,1.604,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461020.694282,12.204,0.005,,V,SGCA,,120,124,X41081AFY,|CDEC=8.65832|CMAGINS=-7.719|CRA=348.53023|CREFERR=0.055|CREFMAG=11.999|KDEC=8.75295|KMAGINS=-7.294|KMAGSTD=12.425|KRA=348.37132|KREFERR=0.001|KREFMAG=12.416|VMAGINS=-7.514,0,1.604,Z,-7.719,-7.294,,WASP-52,AAVSO,STD,0,,,
2461020.69499,12.204,0.0270,,V,SGCA,,000-BLF-079,,X41375AW,,0,1.614,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461020.695324,12.210,0.005,,V,SGCA,,120,124,X41081AFY,|CDEC=8.65832|CMAGINS=-7.723|CRA=348.53023|CREFERR=0.055|CREFMAG=11.999|KDEC=8.75295|KMAGINS=-7.292|KMAGSTD=12.430|KRA=348.37132|KREFERR=0.001|KREFMAG=12.416|VMAGINS=-7.512,0,1.614,Z,-7.723,-7.292,,WASP-52,AAVSO,STD,0,,,
2461020.69603,12.2043,0.0270,,V,SGCA,,000-BLF-079,,X41375AW,,0,1.624,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461020.696377,12.208,0.005,,V,SGCA,,120,124,X41081AFY,|CDEC=8.65832|CMAGINS=-7.727|CRA=348.53023|CREFERR=0.055|CREFMAG=11.999|KDEC=8.75295|KMAGINS=-7.302|KMAGSTD=12.423|KRA=348.37132|KREFERR=0.001|KREFMAG=12.416|VMAGINS=-7.518,0,1.624,Z,-7.727,-7.302,,WASP-52,AAVSO,STD,0,,,
2461020.69708,12.1861,0.0267,,V,SGCA,,000-BLF-079,,X41375AW,,0,1.634,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461020.697419,12.213,0.005,,V,SGCA,,120,124,X41081AFY,|CDEC=8.65832|CMAGINS=-7.720|CRA=348.53023|CREFERR=0.055|CREFMAG=11.999|KDEC=8.75295|KMAGINS=-7.282|KMAGSTD=12.437|KRA=348.37132|KREFERR=0.001|KREFMAG=12.416|VMAGINS=-7.505,0,1.634,Z,-7.720,-7.282,,WASP-52,AAVSO,STD,0,,,
2461020.69813,12.1947,0.0268,,V,SGCA,,000-BLF-079,,X41375AW,,0,1.644,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461020.698472,12.216,0.005,,V,SGCA,,120,124,X41081AFY,|CDEC=8.65832|CMAGINS=-7.737|CRA=348.53023|CREFERR=0.055|CREFMAG=11.999|KDEC=8.75295|KMAGINS=-7.299|KMAGSTD=12.437|KRA=348.37132|KREFERR=0.001|KREFMAG=12.416|VMAGINS=-7.520,0,1.644,Z,-7.737,-7.299,,WASP-52,AAVSO,STD,0,,,
2461020.69918,12.1981,0.0269,,V,SGCA,,000-BLF-079,,X41375AW,,0,1.655,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461020.699514,12.204,0.005,,V,SGCA,,120,124,X41081AFY,|CDEC=8.65832|CMAGINS=-7.729|CRA=348.53023|CREFERR=0.055|CREFMAG=11.999|KDEC=8.75295|KMAGINS=-7.305|KMAGSTD=12.423|KRA=348.37132|KREFERR=0.001|KREFMAG=12.416|VMAGINS=-7.524,0,1.655,Z,-7.729,-7.305,,WASP-52,AAVSO,STD,0,,,
2461020.70022,12.1966,0.0269,,V,SGCA,,000-BLF-079,,X41375AW,,0,1.666,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461020.700567,12.210,0.005,,V,SGCA,,120,124,X41081AFY,|CDEC=8.65832|CMAGINS=-7.726|CRA=348.53023|CREFERR=0.055|CREFMAG=11.999|KDEC=8.75295|KMAGINS=-7.298|KMAGSTD=12.427|KRA=348.37132|KREFERR=0.001|KREFMAG=12.416|VMAGINS=-7.515,0,1.666,Z,-7.726,-7.298,,WASP-52,AAVSO,STD,0,,,
2461020.70127,12.1899,0.0267,,V,SGCA,,000-BLF-079,,X41375AW,,0,1.677,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461020.701609,12.204,0.005,,V,SGCA,,120,124,X41081AFY,|CDEC=8.65832|CMAGINS=-7.727|CRA=348.53023|CREFERR=0.055|CREFMAG=11.999|KDEC=8.75295|KMAGINS=-7.291|KMAGSTD=12.435|KRA=348.37132|KREFERR=0.001|KREFMAG=12.416|VMAGINS=-7.522,0,1.677,Z,-7.727,-7.291,,WASP-52,AAVSO,STD,0,,,
2461020.70231,12.1966,0.0269,,V,SGCA,,000-BLF-079,,X41375AW,,0,1.688,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461020.702650,12.204,0.005,,V,SGCA,,120,124,X41081AFY,|CDEC=8.65832|CMAGINS=-7.715|CRA=348.53023|CREFERR=0.055|CREFMAG=11.999|KDEC=8.75295|KMAGINS=-7.288|KMAGSTD=12.427|KRA=348.37132|KREFERR=0.001|KREFMAG=12.416|VMAGINS=-7.511,0,1.688,Z,-7.715,-7.288,,WASP-52,AAVSO,STD,0,,,
2461020.70336,12.1975,0.0269,,V,SGCA,,000-BLF-079,,X41375AW,,0,1.699,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461020.703704,12.213,0.005,,V,SGCA,,120,124,X41081AFY,|CDEC=8.65832|CMAGINS=-7.717|CRA=348.53023|CREFERR=0.055|CREFMAG=11.999|KDEC=8.75295|KMAGINS=-7.289|KMAGSTD=12.427|KRA=348.37132|KREFERR=0.001|KREFMAG=12.416|VMAGINS=-7.503,0,1.699,Z,-7.717,-7.289,,WASP-52,AAVSO,STD,0,,,
2461020.70441,12.2014,0.0270,,V,SGCA,,000-BLF-079,,X41375AW,,0,1.711,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461020.704745,12.201,0.005,,V,SGCA,,120,124,X41081AFY,|CDEC=8.65832|CMAGINS=-7.688|CRA=348.53023|CREFERR=0.055|CREFMAG=11.999|KDEC=8.75295|KMAGINS=-7.267|KMAGSTD=12.420|KRA=348.37132|KREFERR=0.001|KREFMAG=12.416|VMAGINS=-7.486,0,1.711,Z,-7.688,-7.267,,WASP-52,AAVSO,STD,0,,,
2461020.70546,12.1991,0.0269,,V,SGCA,,000-BLF-079,,X41375AW,,0,1.723,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461020.705799,12.207,0.005,,V,SGCA,,120,124,X41081AFY,|CDEC=8.65832|CMAGINS=-7.676|CRA=348.53023|CREFERR=0.055|CREFMAG=11.999|KDEC=8.75295|KMAGINS=-7.250|KMAGSTD=12.426|KRA=348.37132|KREFERR=0.001|KREFMAG=12.416|VMAGINS=-7.468,0,1.723,Z,-7.676,-7.250,,WASP-52,AAVSO,STD,0,,,
2461020.7065,12.1916,0.0268,,V,SGCA,,000-BLF-079,,X41375AW,,0,1.735,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461020.706840,12.212,0.005,,V,SGCA,,120,124,X41081AFY,|CDEC=8.65832|CMAGINS=-7.696|CRA=348.53023|CREFERR=0.055|CREFMAG=11.999|KDEC=8.75295|KMAGINS=-7.271|KMAGSTD=12.424|KRA=348.37132|KREFERR=0.001|KREFMAG=12.416|VMAGINS=-7.483,0,1.735,Z,-7.696,-7.271,,WASP-52,AAVSO,STD,0,,,
2461020.70755,12.2088,0.0271,,V,SGCA,,000-BLF-079,,X41375AW,,0,1.747,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461020.707894,12.213,0.005,,V,SGCA,,120,124,X41081AFY,|CDEC=8.65832|CMAGINS=-7.686|CRA=348.53023|CREFERR=0.055|CREFMAG=11.999|KDEC=8.75295|KMAGINS=-7.261|KMAGSTD=12.424|KRA=348.37132|KREFERR=0.001|KREFMAG=12.416|VMAGINS=-7.473,0,1.747,Z,-7.686,-7.261,,WASP-52,AAVSO,STD,0,,,
2461025.56467,12.1658,0.0426,,V,SGCA,,000-BLF-079,,X41467VG,,0,1.146,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461025.56554,12.1543,0.0422,,V,SGCA,,000-BLF-079,,X41467VG,,0,1.146,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461025.56642,12.1567,0.0422,,V,SGCA,,000-BLF-079,,X41467VG,,0,1.147,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461025.56729,12.1594,0.0423,,V,SGCA,,000-BLF-079,,X41467VG,,0,1.148,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461025.56816,12.1613,0.0424,,V,SGCA,,000-BLF-079,,X41467VG,,0,1.148,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461025.56904,12.1558,0.0422,,V,SGCA,,000-BLF-079,,X41467VG,,0,1.149,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461025.56991,12.1626,0.0424,,V,SGCA,,000-BLF-079,,X41467VG,,0,1.150,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461025.57079,12.1679,0.0426,,V,SGCA,,000-BLF-079,,X41467VG,,0,1.151,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461025.57166,12.1581,0.0423,,V,SGCA,,000-BLF-079,,X41467VG,,0,1.151,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461025.57253,12.1539,0.0421,,V,SGCA,,000-BLF-079,,X41467VG,,0,1.152,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461025.57341,12.1582,0.0423,,V,SGCA,,000-BLF-079,,X41467VG,,0,1.153,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461025.57428,12.1642,0.0425,,V,SGCA,,000-BLF-079,,X41467VG,,0,1.154,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461025.57516,12.1695,0.0427,,V,SGCA,,000-BLF-079,,X41467VG,,0,1.155,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461025.57603,12.1612,0.0424,,V,SGCA,,000-BLF-079,,X41467VG,,0,1.156,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461025.5769,12.1639,0.0425,,V,SGCA,,000-BLF-079,,X41467VG,,0,1.157,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461025.57778,12.162,0.0424,,V,SGCA,,000-BLF-079,,X41467VG,,0,1.158,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461025.57865,12.1628,0.0424,,V,SGCA,,000-BLF-079,,X41467VG,,0,1.159,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461025.57952,12.1643,0.0425,,V,SGCA,,000-BLF-079,,X41467VG,,0,1.160,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461025.5804,12.1617,0.0424,,V,SGCA,,000-BLF-079,,X41467VG,,0,1.161,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461025.58127,12.1675,0.0426,,V,SGCA,,000-BLF-079,,X41467VG,,0,1.162,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461025.58215,12.1657,0.0425,,V,SGCA,,000-BLF-079,,X41467VG,,0,1.164,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461025.58302,12.1644,0.0425,,V,SGCA,,000-BLF-079,,X41467VG,,0,1.165,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461025.58389,12.1543,0.0421,,V,SGCA,,000-BLF-079,,X41467VG,,0,1.166,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461025.58477,12.1596,0.0423,,V,SGCA,,000-BLF-079,,X41467VG,,0,1.167,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461025.58564,12.159,0.0423,,V,SGCA,,000-BLF-079,,X41467VG,,0,1.169,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461025.58652,12.1562,0.0422,,V,SGCA,,000-BLF-079,,X41467VG,,0,1.170,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461025.58739,12.1525,0.0420,,V,SGCA,,000-BLF-079,,X41467VG,,0,1.172,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461025.58826,12.1547,0.0421,,V,SGCA,,000-BLF-079,,X41467VG,,0,1.173,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461025.58914,12.1638,0.0424,,V,SGCA,,000-BLF-079,,X41467VG,,0,1.174,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461025.59001,12.1531,0.0421,,V,SGCA,,000-BLF-079,,X41467VG,,0,1.176,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461025.59089,12.1574,0.0422,,V,SGCA,,000-BLF-079,,X41467VG,,0,1.178,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461025.59176,12.1656,0.0425,,V,SGCA,,000-BLF-079,,X41467VG,,0,1.179,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461025.59263,12.1679,0.0426,,V,SGCA,,000-BLF-079,,X41467VG,,0,1.181,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461025.59351,12.1678,0.0426,,V,SGCA,,000-BLF-079,,X41467VG,,0,1.182,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461025.59438,12.1699,0.0427,,V,SGCA,,000-BLF-079,,X41467VG,,0,1.184,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461025.59526,12.165,0.0425,,V,SGCA,,000-BLF-079,,X41467VG,,0,1.186,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461025.59613,12.1701,0.0427,,V,SGCA,,000-BLF-079,,X41467VG,,0,1.188,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461025.597,12.1658,0.0425,,V,SGCA,,000-BLF-079,,X41467VG,,0,1.189,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461025.59788,12.1556,0.0421,,V,SGCA,,000-BLF-079,,X41467VG,,0,1.191,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461025.59875,12.1724,0.0427,,V,SGCA,,000-BLF-079,,X41467VG,,0,1.193,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461025.59963,12.1543,0.0421,,V,SGCA,,000-BLF-079,,X41467VG,,0,1.195,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461025.6005,12.1628,0.0424,,V,SGCA,,000-BLF-079,,X41467VG,,0,1.197,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461025.60137,12.1457,0.0418,,V,SGCA,,000-BLF-079,,X41467VG,,0,1.199,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461025.60225,12.1725,0.0427,,V,SGCA,,000-BLF-079,,X41467VG,,0,1.201,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461025.60312,12.1615,0.0423,,V,SGCA,,000-BLF-079,,X41467VG,,0,1.203,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461025.60399,12.1715,0.0427,,V,SGCA,,000-BLF-079,,X41467VG,,0,1.205,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461025.60487,12.1686,0.0426,,V,SGCA,,000-BLF-079,,X41467VG,,0,1.207,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461025.60574,12.1686,0.0426,,V,SGCA,,000-BLF-079,,X41467VG,,0,1.210,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461025.60662,12.1597,0.0422,,V,SGCA,,000-BLF-079,,X41467VG,,0,1.212,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461025.60749,12.1621,0.0423,,V,SGCA,,000-BLF-079,,X41467VG,,0,1.214,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461025.60836,12.1668,0.0425,,V,SGCA,,000-BLF-079,,X41467VG,,0,1.216,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461025.60924,12.1596,0.0422,,V,SGCA,,000-BLF-079,,X41467VG,,0,1.219,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461025.61011,12.166,0.0424,,V,SGCA,,000-BLF-079,,X41467VG,,0,1.221,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461025.61186,12.1563,0.0421,,V,SGCA,,000-BLF-079,,X41467VG,,0,1.226,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461025.61273,12.1721,0.0427,,V,SGCA,,000-BLF-079,,X41467VG,,0,1.229,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461025.61361,12.1753,0.0428,,V,SGCA,,000-BLF-079,,X41467VG,,0,1.231,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461025.61448,12.1645,0.0424,,V,SGCA,,000-BLF-079,,X41467VG,,0,1.234,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461025.61536,12.1349,0.0413,,V,SGCA,,000-BLF-079,,X41467VG,,0,1.236,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461025.61623,12.1619,0.0423,,V,SGCA,,000-BLF-079,,X41467VG,,0,1.239,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461025.6171,12.1549,0.0420,,V,SGCA,,000-BLF-079,,X41467VG,,0,1.242,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461025.61798,12.1452,0.0417,,V,SGCA,,000-BLF-079,,X41467VG,,0,1.245,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461025.61885,12.1555,0.0420,,V,SGCA,,000-BLF-079,,X41467VG,,0,1.248,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461025.61972,12.1599,0.0422,,V,SGCA,,000-BLF-079,,X41467VG,,0,1.250,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461025.6206,12.1644,0.0423,,V,SGCA,,000-BLF-079,,X41467VG,,0,1.253,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461025.62147,12.1358,0.0413,,V,SGCA,,000-BLF-079,,X41467VG,,0,1.256,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461025.62235,12.1448,0.0416,,V,SGCA,,000-BLF-079,,X41467VG,,0,1.259,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461025.62322,12.1513,0.0419,,V,SGCA,,000-BLF-079,,X41467VG,,0,1.262,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461025.62409,12.1546,0.0420,,V,SGCA,,000-BLF-079,,X41467VG,,0,1.266,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461025.62584,12.1295,0.0411,,V,SGCA,,000-BLF-079,,X41467VG,,0,1.272,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461025.62671,12.1505,0.0418,,V,SGCA,,000-BLF-079,,X41467VG,,0,1.275,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461025.62759,12.156,0.0420,,V,SGCA,,000-BLF-079,,X41467VG,,0,1.279,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461025.62846,12.1406,0.0414,,V,SGCA,,000-BLF-079,,X41467VG,,0,1.282,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461025.65381,12.181,0.0427,,V,SGCA,,000-BLF-079,,X41467VG,,0,1.405,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461025.65468,12.1767,0.0425,,V,SGCA,,000-BLF-079,,X41467VG,,0,1.411,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461025.65555,12.1753,0.0425,,V,SGCA,,000-BLF-079,,X41467VG,,0,1.416,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461025.65643,12.1782,0.0426,,V,SGCA,,000-BLF-079,,X41467VG,,0,1.421,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461025.6573,12.1741,0.0424,,V,SGCA,,000-BLF-079,,X41467VG,,0,1.427,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461025.65818,12.1723,0.0423,,V,SGCA,,000-BLF-079,,X41467VG,,0,1.432,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461025.65905,12.169,0.0422,,V,SGCA,,000-BLF-079,,X41467VG,,0,1.438,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461025.65992,12.1682,0.0422,,V,SGCA,,000-BLF-079,,X41467VG,,0,1.444,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461025.6608,12.1763,0.0424,,V,SGCA,,000-BLF-079,,X41467VG,,0,1.450,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461025.66167,12.1715,0.0423,,V,SGCA,,000-BLF-079,,X41467VG,,0,1.455,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461025.66255,12.1812,0.0426,,V,SGCA,,000-BLF-079,,X41467VG,,0,1.461,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461025.66342,12.181,0.0426,,V,SGCA,,000-BLF-079,,X41467VG,,0,1.467,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461025.66429,12.1708,0.0422,,V,SGCA,,000-BLF-079,,X41467VG,,0,1.474,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461025.66517,12.1658,0.0420,,V,SGCA,,000-BLF-079,,X41467VG,,0,1.480,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461027.60133,12.1851,0.0333,,V,SGCA,,000-BLF-079,,X41482WN,,0,1.212,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461027.60221,12.1914,0.0335,,V,SGCA,,000-BLF-079,,X41482WN,,0,1.215,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461027.60308,12.1922,0.0335,,V,SGCA,,000-BLF-079,,X41482WN,,0,1.217,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461027.60396,12.2046,0.0339,,V,SGCA,,000-BLF-079,,X41482WN,,0,1.219,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461027.60483,12.2019,0.0338,,V,SGCA,,000-BLF-079,,X41482WN,,0,1.222,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461027.6057,12.2054,0.0339,,V,SGCA,,000-BLF-079,,X41482WN,,0,1.224,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461027.60658,12.1905,0.0335,,V,SGCA,,000-BLF-079,,X41482WN,,0,1.227,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461027.60745,12.1947,0.0336,,V,SGCA,,000-BLF-079,,X41482WN,,0,1.229,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461027.60833,12.2029,0.0338,,V,SGCA,,000-BLF-079,,X41482WN,,0,1.232,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461027.6092,12.1906,0.0335,,V,SGCA,,000-BLF-079,,X41482WN,,0,1.234,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461027.61007,12.1961,0.0336,,V,SGCA,,000-BLF-079,,X41482WN,,0,1.237,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461027.61095,12.2017,0.0338,,V,SGCA,,000-BLF-079,,X41482WN,,0,1.240,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461027.61182,12.1947,0.0336,,V,SGCA,,000-BLF-079,,X41482WN,,0,1.243,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461027.6127,12.1968,0.0337,,V,SGCA,,000-BLF-079,,X41482WN,,0,1.245,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461027.61357,12.1893,0.0334,,V,SGCA,,000-BLF-079,,X41482WN,,0,1.248,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461027.61444,12.1989,0.0337,,V,SGCA,,000-BLF-079,,X41482WN,,0,1.251,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461027.61619,12.2019,0.0338,,V,SGCA,,000-BLF-079,,X41482WN,,0,1.257,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461027.61707,12.1918,0.0335,,V,SGCA,,000-BLF-079,,X41482WN,,0,1.260,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461027.61794,12.1966,0.0336,,V,SGCA,,000-BLF-079,,X41482WN,,0,1.263,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461027.61881,12.1986,0.0337,,V,SGCA,,000-BLF-079,,X41482WN,,0,1.266,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461027.61969,12.1838,0.0333,,V,SGCA,,000-BLF-079,,X41482WN,,0,1.269,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461027.62056,12.2106,0.0340,,V,SGCA,,000-BLF-079,,X41482WN,,0,1.273,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461027.62144,12.1946,0.0336,,V,SGCA,,000-BLF-079,,X41482WN,,0,1.276,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461027.62231,12.1933,0.0336,,V,SGCA,,000-BLF-079,,X41482WN,,0,1.279,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461027.62318,12.1991,0.0337,,V,SGCA,,000-BLF-079,,X41482WN,,0,1.283,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461027.62406,12.1918,0.0335,,V,SGCA,,000-BLF-079,,X41482WN,,0,1.286,Z,10.566,,,WASP-52,AAVSO,STD,,,,
2461027.62493,12.1837,0.0333,,V,SGCA,,000-BLF-079,,X41482WN,,0,1.290,Z,10.566,,,WASP-52,AAVSO,STD,,,,
